Code,Country,Continent,Date,NewCases,NewDeaths,Recovered,NewTests,Population,GDP,GDPCapita,Month,Week,CumCases,CumDeaths,CumRecovered,CumTests,Active,FatalityRate,Cases_1M_Pop,Deaths_1M_Pop,Recovered_1M_Pop,Tests_1M_Pop
IND,India,Asia,2020-03-17,32,1,1,0,1352617328,2575666,1923,3,11,125,3,14,6500,108,0.024,0.09241342500382341,0.0022179222000917615,0.010350303600428221,4.805498100198817
IDN,Indonesia,Asia,2020-03-17,17,0,0,25,267663435,1015539,3847,3,11,134,5,6,1255,123,0.03731343283582089,0.5006287093341681,0.018680175721424185,0.02241621086570902,4.68872410607747
IRN,Iran,Asia,2020-03-17,1053,129,799,0,81800269,460976,5680,3,11,14991,853,5389,0,8749,0.056900807150957244,183.26345601626323,10.427838568599329,65.87997895214745,0
IRQ,Iraq,Asia,2020-03-17,0,0,6,0,38433600,182023,4756,3,11,124,9,32,0,83,0.07258064516129033,3.2263436160026644,0.2341701011614837,0.8326048041297198,0
IRL,Ireland,Europe,2020-03-17,54,0,5,4852,4853506,331430,69604,3,11,223,2,5,6636,216,0.008968609865470852,45.94616757453272,0.41207325178953114,1.0301831294738277,1367.2590494376643
ISR,Israel,Asia,2020-03-17,10,0,7,2135,8883800,353268,42452,3,11,260,0,11,11596,249,0,29.26675521736194,0,1.2382088745806974,1305.2972826943426
ITA,Italy,Europe,2020-03-17,4000,347,192,10695,60431283,1943835,32747,3,11,27980,2158,2941,148657,22881,0.0771265189421015,463.0052285998959,35.7099815339019,48.6668469375373,2459.9345342378383
JAM,Jamaica,North America,2020-03-17,0,0,0,0,2934855,14826,5130,3,11,10,0,2,0,8,0,3.4073233600978585,0,0.6814646720195716,0
JPN,Japan,Asia,2020-03-17,10,4,0,1457,126529100,4872415,38220,3,11,824,28,144,14525,652,0.03398058252427184,6.5123358974338705,0.2212929673885296,1.1380781179981523,114.79572683279973
JOR,Jordan,Asia,2020-03-17,1,0,0,0,9956011,40708,4196,3,11,16,0,0,0,16,0,1.6070693373078837,0,0,0
KAZ,Kazakhstan,Asia,2020-03-17,2,0,0,932,18276499,159406,8756,3,11,11,0,0,1970,11,0,0.6018658168613147,0,0,107.78869629243543
KEN,Kenya,Africa,2020-03-17,0,0,0,80,51393010,74938,1508,3,11,3,0,0,111,3,0,0.05837369712340258,0,0,2.1598267935658955
RKS,Kosovo,Europe,2020-03-17,0,0,0,0,1845300,7227,4116,3,11,2,0,0,0,2,0,1.0838346068389964,0,0,0
KWT,Kuwait,Asia,2020-03-17,11,0,0,0,4137309,119534,28897,3,11,123,0,9,0,114,0,29.729469082439817,0,2.1753270060321817,0
LVA,Latvia,Europe,2020-03-17,5,0,0,495,1926542,30463,15625,3,11,36,0,1,2199,35,0,18.686330222751437,0,0.5190647284097621,1141.423337773067
LBN,Lebanon,Asia,2020-03-17,21,0,2,0,6848925,53393,8778,3,11,120,3,2,0,115,0.025,17.520997820825897,0.4380249455206474,0.2920166303470983,0
LBR,Liberia,Africa,2020-03-17,1,0,0,0,4818977,2122,584,3,11,1,0,0,0,1,0,0.20751292234845695,0,0,0
LIE,Liechtenstein,Europe,2020-03-17,0,0,0,0,37910,6295,166022,3,11,7,0,0,0,7,0,184.6478501714587,0,0,0
LTU,Lithuania,Europe,2020-03-17,3,0,0,118,2789533,47544,16450,3,11,17,0,1,742,16,0,6.094210034439456,0,0.35848294320232094,265.99434385612216
LUX,Luxembourg,Europe,2020-03-17,4,0,0,0,607728,62316,106806,3,11,81,1,0,0,80,0.012345679012345678,133.28331095490088,1.6454729747518626,0,0
MKD,Macedonia,Europe,2020-03-17,6,0,0,0,2082958,11279,5415,3,11,19,0,1,0,18,0,9.121643355266885,0,0.48008649238246764,0
MYS,Malaysia,Asia,2020-03-17,125,0,7,1943,31528585,314707,9951,3,11,553,0,45,6842,508,0,17.53963902915402,0,1.4272762320288082,217.0094217675801
MDV,Maldives,Asia,2020-03-17,0,0,0,0,515696,3032,11151,3,11,13,0,0,0,13,0,25.208650057398156,0,0,0
MLT,Malta,Europe,2020-03-17,9,0,0,0,483530,12553,29137,3,11,30,0,2,0,28,0,62.04372014145968,0,4.136248009430646,0
MRT,Mauritania,Africa,2020-03-17,0,0,0,0,4403319,5092,1129,3,11,1,0,0,0,1,0,0.22710142054209564,0,0,0
MEX,Mexico,North America,2020-03-17,29,0,0,453,126190788,1158229,8967,3,11,82,0,4,4175,78,0,0.6498097151116926,0,0.0316980348834972,33.084823909650204
MDA,Moldova,Europe,2020-03-17,6,0,1,0,3545883,8128,2006,3,11,29,0,1,0,28,0,8.178498839358207,0,0.28201720135717956,0
MCO,Monaco,Europe,2020-03-17,2,0,0,0,38682,6400,165421,3,11,9,0,0,0,9,0,232.66635644485808,0,0,0
MAR,Morocco,Africa,2020-03-17,9,0,0,0,36029138,109708,3070,3,11,37,1,1,150,35,0.02702702702702703,1.0269465786275542,0.027755312935879843,0.027755312935879843,4.163296940381977
MMR,Myanmar,Asia,2020-03-17,0,0,0,0,53708395,67101,1257,3,11,0,0,0,0,0,0,0,0,0,0
NAM,Namibia,Africa,2020-03-17,0,0,0,0,2448255,13244,5227,3,11,2,0,0,0,2,0,0.816908369430472,0,0,0
NPL,Nepal,Asia,2020-03-17,0,0,0,18,28087871,24870,849,3,11,1,0,1,496,0,0,0.03560255599294087,0,0.03560255599294087,17.65886777249867
NLD,Netherlands,Europe,2020-03-17,278,4,0,0,17231017,830572,48754,3,11,1413,24,2,17080,1387,0.016985138004246284,82.00328512240456,1.3928371146055976,0.11606975955046646,991.2357465609836
NZL,New Zealand,Oceania,2020-03-17,12,0,0,659,4885500,202044,42936,3,11,30,0,0,1710,30,0,6.140620202640466,0,0,350.0153515505066
NGA,Nigeria,Africa,2020-03-17,0,0,0,0,195874740,375769,1969,3,11,2,0,0,0,2,0,0.010210607044073167,0,0,0
NOR,Norway,Europe,2020-03-17,92,2,0,3585,5314336,399470,75295,3,11,1169,3,1,21647,1165,0.0025662959794696323,219.97103683319986,0.5645107874248072,0.18817026247493573,4073.3216717949335
OMN,Oman,Asia,2020-03-17,2,0,0,0,4829483,70783,15267,3,11,24,0,9,0,15,0,4.969476028800599,0,1.8635535108002244,0
